Company,Recovery,S_1Y,S_2Y,S_3Y,S_5Y,S_7Y,S_10Y
Occidental Petro,0.4,0.9914751244710186,0.9789467701381361,0.9618638338831512,0.9219079386933752,0.8591301655251954,0.7694556302340384
Omnicom Group ,0.4,0.9968644106859074,0.9915354755885396,0.9825473146411804,0.9567339004645516,0.9211347788903889,0.8597959069624102
Oracle Corp,0.4,0.9917157846381744,0.9781597742880657,0.9583213988499246,0.8985680096713228,0.8251627195448451,0.7112997453515679
Ovintiv Inc,0.4,0.9919761367254468,0.979314341825361,0.9627613204397921,0.9128068904304509,0.8345931319059273,0.7339258355184917
Packaging Corp o,0.4,0.997587646324251,0.993590841335326,0.9869989049381274,0.9678107962694816,0.9406938466175834,0.8898684171641755
Paramount Globa,0.4,0.9951806942275601,0.9836528920459583,0.9608587791391393,0.884710472385559,0.7934256388992191,0.6926807792732713
Pfizer Inc,0.4,0.9977118351249133,0.9934393043090719,0.9872312960022264,0.9691035253790099,0.9349142306875693,0.8691089729195548
Prudential Finan,0.4,0.9954411288923923,0.9875576378350683,0.9762864286799753,0.9433119746743966,0.8909533629277606,0.8151151702476824
PulteGroup Inc,0.4,0.9948490622757619,0.9860891443138584,0.9728856003135073,0.9387166279235768,0.8775533479483318,0.7899023493899843
Quest Diagnostic,0.4,0.9976365813160806,0.9941224963787965,0.9882115581236663,0.9721137281465022,0.9424808743893535,0.8921496013774018
Radian Group Inc,0.4,0.9935999717769559,0.9824234931951134,0.9649961765236336,0.9178425269159011,0.8589343102413965,0.7717883667287863
Royal Caribbean ,0.4,0.9934355982129814,0.9823265745283122,0.9692770173629138,0.9299697188386327,0.8619416833261879,0.7771854682309636
RTX Corp,0.4,0.997412490354009,0.9928209034680874,0.9855182807345868,0.9672420500407359,0.9341133037065801,0.8849968224262519
Ryder System In,0.4,0.9968669285736895,0.9899492627661853,0.9791991365134315,0.9450567838778811,0.89022770361003,0.8040626797111965
Sempra,0.4,0.9974938356480931,0.9933166625891509,0.9869321591410144,0.970489835673889,0.9346727555657384,0.8782540945844086
Southwest Airline,0.4,0.9927937540173367,0.9784615578135837,0.9605930672043869,0.9066772570765385,0.8278218830234133,0.72862620475674
T-Mobile USA Inc,0.4,0.9958049317230728,0.9898346841211916,0.9818548378697015,0.9566103233899735,0.9157586699035244,0.8512789135015053
Target Corp,0.4,0.9967925694479002,0.9901994525786123,0.9815397772049738,0.9569310774855782,0.9200346105004444,0.8674001441865282
Teck Resources ,0.4,0.9968203077458156,0.9912229685830447,0.9830192250932663,0.9585384645161318,0.9078412023364487,0.833965926255732
AES Corp/The,0.4,0.9937342842603313,0.9809885475480838,0.9620105754130447,0.9091347963084989,0.8296018455932177,0.7374657959599081
Allstate Corp/Th,0.4,0.9979091360835921,0.9945498431151133,0.9894529827107256,0.9741741685319618,0.9501276288584097,0.9122963657660765
Boeing Co/The,0.4,0.9940325757901283,0.9855562348906338,0.9726482623060186,0.9396423830898653,0.8847629628132869,0.8123988849106086
Campbell's Comp,0.4,0.9963183854368491,0.990717574689856,0.9815027567283736,0.9519406596161297,0.9024319069680453,0.8319897533109675
Dow Chemical Co,0.4,0.9950636555544662,0.9855086381444755,0.968952883857362,0.9171347498783564,0.8474208020524646,0.7537022990633279
Home Depot Inc/,0.4,0.9975144650202794,0.9934297995014493,0.9880501884021062,0.9735759585260054,0.945746515610161,0.8975034623993811
Kroger Co/The,0.4,0.9974118671434334,0.9930411218436066,0.9863458602739941,0.9659331004314112,0.9283553913405728,0.8731208492524919
PNC Financial Se,0.4,0.9947971975507116,0.9876762746793529,0.9780153932773518,0.9532536107799334,0.9147193161341893,0.8593829453857931
Procter & Gambl,0.4,0.9976565572013488,0.9944693902335718,0.9898479307070241,0.9785782269560839,0.9570178595440691,0.9184828528514751
Sherwin-Williams,0.4,0.9967445933924072,0.9917232284199194,0.983711844042329,0.9586974613229773,0.9153867976645343,0.8528942535043643
Southern Co/The,0.4,0.9970812802340572,0.9911529101589361,0.9833591638468088,0.965212526919718,0.9271729875631984,0.8683854355207861
Walt Disney Co/T,0.4,0.9966954136297717,0.9923150985056222,0.9855184797838924,0.9686831465201609,0.9385058232879112,0.8955138589136459
Williams Cos Inc,0.4,0.9972625469443268,0.9921116925539321,0.982857986670255,0.9553495644876178,0.9024024268621423,0.8272797204189956
Toll Brothers Inc,0.4,0.9940827158805718,0.984625560877281,0.9710535362484765,0.9304326546071836,0.8624727629308585,0.7714446056439526
TransCanada Pip,0.4,0.9968379727366133,0.9915011545838601,0.9822822350617195,0.953623138457541,0.9050621618046247,0.8296884270615049
Tyson Foods Inc,0.4,0.9970059527705327,0.9920342643637052,0.9833536769094472,0.960116148452151,0.9191879214438645,0.8536257881808016
Union Pacific Cor,0.4,0.9981386149155458,0.9951239190581275,0.9906694605863635,0.9777701612889281,0.9540600555608912,0.9114775330492286
United Parcel Se,0.4,0.9975304815265176,0.9937741605671728,0.98873703450492,0.9715541899758036,0.9403252277954753,0.8917215373913836
UnitedHealth Gro,0.4,0.9967435633672785,0.9913266015683091,0.9838291589138233,0.9629010318582425,0.9224886414644682,0.862237558493197
Valero Energy Co,0.4,0.9969199457529246,0.9915864822997675,0.9827145694214042,0.955862280985922,0.90427116153753,0.8316739962667309
Verizon Commun,0.4,0.9947559077996211,0.9878188958749158,0.9773819603104867,0.9492761028855239,0.9059986305121496,0.8378071546788554
Walmart Inc,0.4,0.9978213061399185,0.994266461141442,0.989461148765447,0.977699607151716,0.9534844496084486,0.9148148623993617
Weyerhaeuser Co,0.4,0.9978016861789615,0.9940010126953711,0.9881593453126198,0.9708393391143413,0.9427774005280821,0.8914642175898432
Simon Property ,0.4,0.9965734898535024,0.9904233463977384,0.9817228518800347,0.9553787010416162,0.9038747551175081,0.8391706585562884
